CustomerKey,LastPurchase,FirstPurchase,FrequencyOrders,MonetaryValue,UnitsPurchased,ActiveMonths,Country,RecencyDays,AverageOrderValue,TenureDays,PurchaseCadenceDays,Cluster,Segment
12607,2023-10-10 16:06:00,2023-10-10 16:06:00,1,1579.51,1228,1,USA,61,1579.51,0,,1,Loyal Growth
12609,2023-09-22 16:34:00,2023-01-25 15:13:00,3,1126.85,648,3,Germany,79,375.6166666666666,240,120.0,1,Loyal Growth
12610,2023-11-17 09:34:00,2023-08-05 13:52:00,5,2099.54,1049,3,Italy,23,419.908,103,25.75,1,Loyal Growth
12611,2023-10-18 13:12:00,2023-10-18 13:12:00,1,1193.32,846,1,Italy,53,1193.32,0,,1,Loyal Growth
12612,2023-09-26 15:35:00,2023-09-26 15:35:00,1,704.0400000000001,262,1,Germany,75,704.0400000000001,0,,3,At Risk
12613,2023-10-13 14:59:00,2023-03-22 15:42:00,5,3344.38,1644,3,Germany,58,668.876,204,51.0,1,Loyal Growth
12614,2023-03-07 10:22:00,2023-03-07 10:22:00,1,315.6,76,1,Germany,278,315.6,0,,3,At Risk
12615,2023-12-07 15:02:00,2023-06-24 13:35:00,4,2291.19,1376,4,France,3,572.7975,166,55.333333333333336,2,Champions
12616,2023-09-05 15:17:00,2023-02-15 14:17:00,2,713.3,284,2,France,96,356.65,202,202.0,3,At Risk
12617,2023-11-10 14:39:00,2023-11-10 14:39:00,1,352.98,210,1,France,30,352.98,0,,0,Occasional
12618,2023-11-18 11:10:00,2023-11-18 11:10:00,1,177.31,96,1,Italy,22,177.31,0,,0,Occasional
12619,2023-11-23 14:52:00,2023-03-31 13:10:00,9,3641.24,3378,6,Germany,17,404.5822222222222,237,29.625,2,Champions
12620,2023-11-25 10:20:00,2023-05-19 12:10:00,3,1339.41,1181,3,France,15,446.46999999999997,189,94.5,1,Loyal Growth
12621,2023-12-08 11:25:00,2022-12-09 10:16:00,20,13689.67,7440,12,Germany,2,684.4835,364,19.157894736842106,2,Champions
12622,2023-04-21 16:39:00,2023-04-21 16:39:00,1,180.1,69,1,Germany,233,180.1,0,,3,At Risk
12623,2023-03-08 13:50:00,2023-03-08 13:50:00,1,305.1,191,1,Germany,277,305.1,0,,3,At Risk
12624,2023-08-25 15:04:00,2023-06-15 12:34:00,2,641.13,355,2,France,107,320.565,71,71.0,3,At Risk
12625,2023-05-12 09:54:00,2023-01-24 13:27:00,2,2683.82,1612,2,Germany,212,1341.9099999999999,107,107.0,1,Loyal Growth
12626,2023-11-16 16:06:00,2023-01-17 11:01:00,9,6620.48,3453,6,Germany,24,735.6088888888888,303,37.875,2,Champions
12627,2023-11-29 12:07:00,2023-07-22 13:59:00,7,4478.53,2752,5,Germany,11,639.79,129,21.5,2,Champions
12628,2023-12-05 13:15:00,2023-10-06 09:28:00,3,786.46,448,3,Germany,5,262.15333333333336,60,30.0,0,Occasional
12630,2023-11-30 10:48:00,2023-10-27 10:41:00,2,1270.88,548,2,Finland,10,635.44,34,34.0,0,Occasional
12631,2023-10-13 13:53:00,2023-10-13 13:53:00,1,640.5,236,1,Finland,58,640.5,0,,3,At Risk
12633,2023-10-12 11:40:00,2023-02-25 08:44:00,4,2163.98,1162,4,Germany,59,540.995,229,76.33333333333333,1,Loyal Growth
12635,2023-09-11 11:04:00,2023-07-08 08:43:00,2,1689.18,1172,2,Germany,90,844.5899999999999,65,65.0,1,Loyal Growth
12637,2023-10-03 13:46:00,2023-01-20 10:47:00,8,6002.9,2994,6,France,68,750.3625000000001,256,36.57142857142857,1,Loyal Growth
12638,2023-11-06 13:11:00,2023-11-06 13:11:00,1,671.69,577,1,Sweden,34,671.69,0,,0,Occasional
12639,2023-04-15 12:48:00,2023-04-15 12:48:00,1,486.1,201,1,Sweden,239,486.1,0,,3,At Risk
12640,2023-11-16 11:52:00,2023-09-19 12:01:00,3,1174.58,311,2,France,24,391.5266666666667,57,28.5,1,Loyal Growth
12641,2023-08-16 13:26:00,2023-08-16 13:26:00,1,185.9,72,1,Sweden,116,185.9,0,,3,At Risk
12642,2023-11-14 15:03:00,2023-08-24 09:23:00,3,1013.26,552,3,Germany,26,337.75333333333333,82,41.0,1,Loyal Growth
12643,2023-08-03 12:56:00,2023-01-11 11:48:00,6,3344.64,1808,4,France,129,557.44,204,40.8,1,Loyal Growth
12644,2023-08-02 10:33:00,2023-08-02 10:33:00,1,477.91,325,1,Germany,130,477.91,0,,3,At Risk
12645,2023-11-06 12:38:00,2023-01-27 13:08:00,4,1775.18,1084,4,Germany,34,443.795,282,94.0,1,Loyal Growth
12646,2023-12-05 10:14:00,2023-10-21 12:52:00,2,1346.97,897,2,USA,5,673.4849999999999,44,44.0,0,Occasional
12647,2023-11-17 12:56:00,2022-12-05 14:02:00,12,3722.82,1431,8,Germany,23,310.23499999999996,346,31.454545454545453,2,Champions
12648,2023-07-08 11:55:00,2023-07-08 11:55:00,1,318.05,160,1,Germany,155,318.05,0,,3,At Risk
12649,2023-08-24 14:41:00,2023-05-11 14:37:00,3,623.51,586,2,Germany,108,207.83666666666667,105,52.5,1,Loyal Growth
12650,2023-12-06 16:34:00,2023-12-06 16:34:00,1,314.44,254,1,France,4,314.44,0,,0,Occasional
12651,2023-01-09 12:46:00,2023-01-09 12:46:00,1,114.0,78,1,France,335,114.0,0,,3,At Risk
12652,2023-01-12 15:00:00,2023-01-12 15:00:00,1,919.98,505,1,France,332,919.98,0,,3,At Risk
12653,2023-07-14 10:41:00,2023-02-16 10:53:00,2,2209.85,919,2,Israel,149,1104.925,147,147.0,1,Loyal Growth
12654,2023-11-29 10:10:00,2023-02-17 13:16:00,5,601.98,264,3,Germany,11,120.396,284,71.0,0,Occasional
12656,2023-11-22 13:42:00,2023-04-20 09:20:00,5,4051.17,1723,5,France,18,810.234,216,54.0,2,Champions
12657,2023-11-28 15:47:00,2023-09-22 11:40:00,4,1643.18,1044,3,France,12,410.795,67,22.333333333333332,1,Loyal Growth
12658,2023-11-21 10:22:00,2023-11-21 10:22:00,1,686.05,320,1,Germany,19,686.05,0,,0,Occasional
12659,2023-11-10 11:53:00,2023-11-10 11:53:00,1,91.68,105,1,France,30,91.68,0,,0,Occasional
12660,2023-11-28 13:26:00,2023-11-28 13:26:00,1,245.1,127,1,France,12,245.1,0,,0,Occasional
12662,2023-12-09 11:59:00,2022-12-01 13:04:00,11,3849.78,2058,10,Germany,1,349.98,372,37.2,2,Champions
12664,2023-12-01 17:07:00,2023-01-21 11:42:00,9,4881.88,1203,7,Finland,9,542.4311111111111,314,39.25,2,Champions
12665,2023-01-19 08:34:00,2023-01-19 08:34:00,1,63.0,37,1,Germany,325,63.0,0,,3,At Risk
12667,2023-10-12 17:00:00,2023-10-12 17:00:00,1,620.13,395,1,Finland,59,620.13,0,,3,At Risk
12668,2023-11-28 10:56:00,2022-12-19 12:46:00,4,3807.15,1634,4,Germany,12,951.7874999999999,343,114.33333333333333,2,Champions
12669,2023-07-12 09:54:00,2023-03-28 10:15:00,3,2744.0299999999997,1115,3,France,151,914.6766666666666,105,52.5,1,Loyal Growth
12670,2023-11-29 15:23:00,2023-04-21 10:16:00,5,2996.05,1397,4,France,11,599.2099999999999,222,55.5,2,Champions
12672,2023-01-14 09:20:00,2023-01-14 09:20:00,1,225.89999999999998,78,1,France,330,225.89999999999998,0,,3,At Risk
12673,2023-12-04 13:55:00,2023-01-17 11:46:00,2,610.52,351,2,Germany,6,305.26,321,321.0,0,Occasional
12674,2023-11-01 12:12:00,2023-05-16 09:10:00,4,1970.6,1133,4,France,39,492.65,169,56.333333333333336,1,Loyal Growth
12676,2023-11-15 12:25:00,2023-02-01 15:41:00,6,1331.39,670,6,Sweden,25,221.89833333333334,286,57.2,1,Loyal Growth
12678,2023-10-28 13:04:00,2022-12-21 11:00:00,12,17628.46,10923,9,France,43,1469.0383333333332,311,28.272727272727273,2,Champions
12679,2023-10-12 12:30:00,2023-03-01 12:26:00,4,1113.02,554,4,France,59,278.255,225,75.0,1,Loyal Growth
12680,2023-12-09 12:50:00,2023-08-18 15:44:00,4,862.81,443,3,France,1,215.7025,112,37.333333333333336,0,Occasional
12681,2023-11-25 11:33:00,2022-12-07 10:08:00,22,13787.54,7536,10,France,15,626.7063636363636,353,16.80952380952381,2,Champions
12682,2023-12-06 10:00:00,2022-12-03 13:59:00,31,12279.82,5555,13,France,4,396.1232258064516,367,12.233333333333333,2,Champions
12683,2023-12-05 16:31:00,2022-12-09 10:37:00,15,8476.57,4987,9,France,5,565.1046666666666,361,25.785714285714285,2,Champions
12684,2023-12-02 09:53:00,2023-05-10 12:55:00,7,2283.63,1985,5,France,8,326.23285714285714,205,34.166666666666664,2,Champions
12685,2023-11-11 13:46:00,2023-09-07 10:28:00,6,2863.08,1523,3,France,29,477.18,65,13.0,1,Loyal Growth
12686,2022-12-03 09:51:00,2022-12-03 09:51:00,1,89.14,107,1,France,372,89.14,0,,3,At Risk
12688,2023-08-18 08:49:00,2023-08-18 08:49:00,1,4873.8099999999995,3028,1,Israel,114,4873.8099999999995,0,,1,Loyal Growth
12689,2023-11-14 08:31:00,2023-08-04 10:04:00,2,1247.61,628,2,France,26,623.805,101,101.0,1,Loyal Growth
12690,2023-05-18 09:09:00,2023-05-18 09:09:00,1,389.01,106,1,France,206,389.01,0,,3,At Risk
12691,2023-11-11 16:49:00,2022-12-17 14:46:00,6,1035.8,394,5,France,29,172.63333333333333,329,65.8,1,Loyal Growth
12693,2023-08-04 17:51:00,2023-01-24 12:58:00,4,855.91,255,4,Germany,128,213.97750000000002,192,64.0,1,Loyal Growth
12694,2023-09-30 13:06:00,2023-06-09 17:48:00,2,869.67,509,2,France,71,434.83500000000004,112,112.0,1,Loyal Growth
12695,2023-12-02 13:22:00,2023-05-13 13:15:00,4,582.1,220,4,France,8,145.525,203,67.66666666666667,0,Occasional
12697,2023-11-11 08:47:00,2023-06-23 15:44:00,3,957.59,508,3,Sweden,29,319.19666666666666,140,70.0,1,Loyal Growth
12700,2023-12-02 10:47:00,2023-05-08 16:10:00,4,4939.99,2967,4,France,8,1234.9975,207,69.0,2,Champions
12701,2023-09-21 10:47:00,2023-04-11 13:02:00,2,797.71,678,2,Germany,80,398.855,162,162.0,1,Loyal Growth
12702,2023-11-20 10:36:00,2023-11-20 10:36:00,1,219.0,53,1,Germany,20,219.0,0,,0,Occasional
12703,2023-09-29 17:52:00,2023-09-29 17:52:00,1,283.55,164,1,Germany,72,283.55,0,,3,At Risk
12704,2023-12-02 13:15:00,2023-06-23 10:20:00,8,2340.84,1006,5,Finland,8,292.605,162,23.142857142857142,2,Champions
12705,2023-11-24 13:17:00,2022-12-17 15:58:00,9,6868.29,3997,7,Germany,16,763.1433333333333,341,42.625,2,Champions
12707,2023-02-21 08:38:00,2023-02-21 08:38:00,1,603.42,256,1,France,292,603.42,0,,3,At Risk
12708,2023-11-10 09:52:00,2022-12-06 10:43:00,10,2712.91,1307,9,Germany,30,271.291,338,37.55555555555556,2,Champions
12709,2023-11-24 15:38:00,2022-12-08 09:49:00,15,9706.52,3912,10,Germany,16,647.1013333333334,351,25.071428571428573,2,Champions
12710,2023-09-04 12:00:00,2023-05-22 14:05:00,3,1149.02,851,3,Germany,97,383.00666666666666,104,52.0,1,Loyal Growth
12712,2023-11-11 08:19:00,2022-12-03 14:30:00,13,4396.13,1062,10,Germany,29,338.1638461538462,342,28.5,2,Champions
12713,2023-12-09 12:16:00,2023-12-09 12:16:00,1,848.55,508,1,Germany,1,848.55,0,,0,Occasional
12714,2023-11-30 15:43:00,2023-02-18 10:53:00,5,4708.86,3069,5,France,10,941.7719999999999,285,71.25,2,Champions
12715,2023-08-25 15:22:00,2023-08-25 15:22:00,1,343.36,192,1,Sweden,107,343.36,0,,3,At Risk
12716,2023-12-06 08:55:00,2023-07-29 13:28:00,2,1053.49,708,2,France,4,526.745,129,129.0,0,Occasional
12717,2023-07-11 14:47:00,2023-04-08 10:32:00,2,1030.98,506,2,Greece,152,515.49,94,94.0,1,Loyal Growth
12718,2023-09-29 16:38:00,2023-09-29 16:38:00,1,238.25,203,1,France,72,238.25,0,,3,At Risk
12719,2023-12-04 13:45:00,2023-10-05 14:50:00,2,644.95,374,2,France,6,322.475,59,59.0,0,Occasional
12720,2023-12-07 08:03:00,2022-12-05 15:21:00,25,5781.73,4672,13,Germany,3,231.26919999999998,366,15.25,2,Champions
12721,2023-11-08 12:13:00,2022-12-20 11:38:00,6,2656.13,1959,6,France,32,442.68833333333333,323,64.6,1,Loyal Growth
12722,2023-09-15 14:50:00,2023-07-12 11:55:00,4,997.63,566,3,France,86,249.4075,65,21.666666666666668,1,Loyal Growth
12723,2023-12-06 10:19:00,2023-10-05 15:52:00,5,725.07,434,3,France,4,145.01399999999998,61,15.25,0,Occasional
12724,2023-12-04 16:02:00,2023-01-11 15:00:00,4,1031.41,445,4,France,6,257.8525,327,109.0,0,Occasional
12725,2022-12-03 15:45:00,2022-12-03 15:45:00,1,427.8,164,1,Italy,372,427.8,0,,3,At Risk
12726,2023-11-11 13:35:00,2022-12-17 12:56:00,7,2609.1,3143,7,France,29,372.7285714285714,329,54.833333333333336,1,Loyal Growth
12727,2023-11-29 11:46:00,2023-01-23 15:17:00,7,3980.7,2098,6,France,11,568.6714285714286,309,51.5,2,Champions
12728,2023-09-29 15:31:00,2023-01-11 13:31:00,4,836.33,419,4,France,72,209.08249999999998,261,87.0,1,Loyal Growth
12729,2023-08-18 11:40:00,2023-08-18 11:40:00,1,453.01,233,1,France,114,453.01,0,,3,At Risk
12731,2023-11-16 11:59:00,2022-12-10 10:56:00,12,18895.91,8437,10,France,24,1574.6591666666666,341,31.0,2,Champions
12732,2023-06-13 11:33:00,2023-06-13 11:33:00,1,236.26000000000002,111,1,France,180,236.26000000000002,0,,3,At Risk
12733,2023-04-19 16:19:00,2023-04-19 16:19:00,1,383.95,137,1,USA,235,383.95,0,,3,At Risk
12734,2022-12-22 12:47:00,2022-12-22 12:47:00,1,110.39999999999999,88,1,France,353,110.39999999999999,0,,3,At Risk
12735,2023-01-28 13:37:00,2023-01-06 14:26:00,2,779.5699999999999,368,1,France,316,389.78499999999997,21,21.0,3,At Risk
12736,2023-01-11 07:57:00,2023-01-11 07:57:00,1,234.0,173,1,France,333,234.0,0,,3,At Risk
12738,2022-12-02 18:27:00,2022-12-02 18:27:00,1,155.35,148,1,Germany,373,155.35,0,,3,At Risk
12739,2023-09-22 13:00:00,2023-09-01 17:45:00,2,1013.04,486,1,United Arab Emirates,79,506.52,20,20.0,1,Loyal Growth
12740,2023-10-07 10:44:00,2023-10-07 10:44:00,1,427.6,342,1,France,64,427.6,0,,3,At Risk
12743,2023-07-28 16:21:00,2023-07-28 16:06:00,2,540.13,315,1,Unspecified,135,270.065,0,0.0,3,At Risk
12744,2023-10-19 11:18:00,2023-01-25 13:26:00,7,21279.29,5241,4,Singapore,52,3039.8985714285714,266,44.333333333333336,2,Champions
12747,2023-12-07 14:34:00,2022-12-05 15:38:00,11,4196.01,1275,9,United Kingdom,3,381.4554545454546,366,36.6,2,Champions
12748,2023-12-09 12:20:00,2022-12-01 12:48:00,209,33053.19,25287,13,United Kingdom,1,158.14923444976077,372,1.7884615384615385,2,Champions
12749,2023-12-06 09:56:00,2023-05-10 15:25:00,5,4090.88,1471,4,United Kingdom,4,818.176,209,52.25,2,Champions
12750,2023-08-03 09:13:00,2023-08-03 09:13:00,1,275.88,137,1,Poland,129,275.88,0,,3,At Risk
12752,2023-09-19 13:32:00,2023-09-19 13:32:00,1,4366.78,2262,1,Norway,82,4366.78,0,,1,Loyal Growth
12753,2023-11-17 10:52:00,2022-12-12 11:44:00,6,21429.39,11421,6,Japan,23,3571.565,339,67.8,2,Champions
12754,2023-04-18 09:00:00,2023-02-04 10:31:00,3,3010.74,6481,3,Japan,236,1003.5799999999999,72,36.0,1,Loyal Growth
12755,2023-03-04 12:42:00,2022-12-09 10:44:00,2,3811.95,1491,2,Japan,281,1905.975,85,85.0,1,Loyal Growth
12756,2023-09-14 09:31:00,2023-09-14 09:31:00,1,112.07999999999998,144,1,Japan,87,112.07999999999998,0,,3,At Risk
12757,2023-11-24 12:30:00,2023-05-12 19:01:00,13,7834.650000000001,2395,5,Portugal,16,602.6653846153847,195,16.25,2,Champions
12758,2023-08-15 10:22:00,2023-03-08 12:05:00,2,2791.59,2135,2,Portugal,117,1395.795,159,159.0,1,Loyal Growth
12759,2023-10-18 14:49:00,2023-03-09 08:09:00,3,1531.44,902,3,Netherlands,53,510.48,223,111.5,1,Loyal Growth
12762,2023-12-02 10:23:00,2023-11-14 14:23:00,2,1898.52,1227,2,Portugal,8,949.26,17,17.0,0,Occasional
12763,2023-07-24 14:12:00,2022-12-05 15:46:00,2,494.08,316,2,Japan,139,247.04,230,230.0,3,At Risk
12764,2023-01-27 10:19:00,2023-01-27 10:19:00,1,1693.88,386,1,Lebanon,317,1693.88,0,,3,At Risk
12766,2023-12-06 08:46:00,2022-12-08 13:53:00,7,6989.63,3646,7,Portugal,4,998.5185714285715,362,60.333333333333336,2,Champions
12769,2023-04-15 10:25:00,2023-04-15 10:25:00,1,1143.6,356,1,Brazil,239,1143.6,0,,3,At Risk
12770,2023-05-13 09:33:00,2023-05-13 09:33:00,1,1351.45,743,1,Japan,211,1351.45,0,,3,At Risk
12772,2023-10-11 09:19:00,2023-10-11 09:19:00,1,892.47,556,1,Portugal,60,892.47,0,,3,At Risk
12775,2023-11-22 16:33:00,2023-02-01 13:45:00,5,1386.04,877,5,Netherlands,18,277.20799999999997,294,73.5,1,Loyal Growth
12778,2023-11-20 11:30:00,2023-01-31 14:35:00,6,822.23,825,5,Netherlands,20,137.03833333333333,292,58.4,1,Loyal Growth
12779,2023-11-02 11:43:00,2022-12-03 13:40:00,8,3981.36,2024,8,Poland,38,497.66999999999996,333,47.57142857142857,2,Champions
12781,2023-10-07 10:37:00,2023-02-28 08:43:00,2,826.74,671,2,Czech Republic,64,413.37,221,221.0,1,Loyal Growth
12782,2023-12-05 09:16:00,2022-12-17 11:30:00,5,2330.92,1086,5,Portugal,5,466.184,352,88.0,2,Champions
12783,2023-12-07 15:56:00,2023-09-25 15:35:00,6,2225.91,624,4,Portugal,3,370.98499999999996,73,14.6,2,Champions
12784,2023-11-30 15:38:00,2023-11-24 12:53:00,2,532.8199999999999,280,1,Portugal,10,266.40999999999997,6,6.0,0,Occasional
12785,2022-12-10 13:48:00,2022-12-10 13:48:00,1,311.95,131,1,Portugal,365,311.95,0,,3,At Risk
12787,2023-11-30 08:44:00,2023-05-31 09:36:00,3,463.66,261,3,Netherlands,10,154.5533333333333,182,91.0,0,Occasional
12789,2023-10-05 13:34:00,2023-10-05 13:34:00,1,91.85,4,1,Netherlands,66,91.85,0,,3,At Risk
12790,2023-05-31 14:14:00,2023-05-31 14:14:00,1,324.92,166,1,Netherlands,193,324.92,0,,3,At Risk
12791,2022-12-01 11:27:00,2022-12-01 11:27:00,1,192.60000000000002,97,1,Netherlands,374,192.60000000000002,0,,3,At Risk
12792,2023-03-28 11:36:00,2023-03-28 11:36:00,1,400.53999999999996,217,1,Portugal,257,400.53999999999996,0,,3,At Risk
12793,2023-01-09 12:12:00,2022-12-03 15:14:00,2,545.48,295,2,Portugal,335,272.74,36,36.0,3,At Risk
12794,2023-10-17 14:54:00,2023-09-02 12:01:00,2,860.41,592,2,Portugal,54,430.205,45,45.0,1,Loyal Growth
12795,2023-11-21 10:27:00,2023-11-21 10:27:00,1,430.48,68,1,Portugal,19,430.48,0,,0,Occasional
12797,2022-12-09 10:55:00,2022-12-09 10:55:00,1,254.03,118,1,Portugal,366,254.03,0,,3,At Risk
12798,2023-11-29 15:52:00,2023-06-22 10:11:00,3,6977.04,5256,3,Japan,11,2325.68,160,80.0,2,Champions
12802,2023-06-06 09:36:00,2023-06-06 09:36:00,1,427.58,314,1,Netherlands,187,427.58,0,,3,At Risk
12808,2023-11-03 10:05:00,2022-12-06 10:27:00,3,483.65000000000003,188,3,Portugal,37,161.21666666666667,331,165.5,0,Occasional
12809,2023-06-15 10:51:00,2023-06-15 10:51:00,1,489.31,220,1,Portugal,178,489.31,0,,3,At Risk
12811,2023-03-24 09:42:00,2023-02-28 15:39:00,3,514.85,230,2,Portugal,261,171.61666666666667,23,11.5,3,At Risk
12812,2023-10-26 09:54:00,2023-10-26 09:54:00,1,229.64000000000001,164,1,Japan,45,229.64000000000001,0,,3,At Risk
12814,2023-08-30 12:11:00,2023-08-30 12:11:00,1,125.92,49,1,Poland,102,125.92,0,,3,At Risk
12815,2023-07-15 10:21:00,2023-05-25 13:34:00,2,1063.46,379,2,Poland,148,531.73,50,50.0,1,Loyal Growth
12816,2023-09-05 12:41:00,2023-06-16 13:24:00,2,572.2,128,2,Poland,96,286.1,80,80.0,3,At Risk
12817,2023-03-03 16:28:00,2023-03-03 16:28:00,1,166.04,53,1,Austria,282,166.04,0,,3,At Risk
12818,2023-03-23 12:06:00,2023-03-23 12:06:00,1,1542.08,929,1,Austria,262,1542.08,0,,3,At Risk
12820,2023-12-06 15:12:00,2023-01-17 12:34:00,4,942.34,722,4,United Kingdom,4,235.585,323,107.66666666666667,0,Occasional
12821,2023-05-09 15:51:00,2023-05-09 15:51:00,1,92.72,70,1,United Kingdom,215,92.72,0,,3,At Risk
12822,2023-09-30 10:04:00,2023-09-13 13:46:00,2,948.88,550,1,United Kingdom,71,474.44,16,16.0,1,Loyal Growth
12823,2023-09-26 07:35:00,2023-02-16 12:15:00,5,1759.5,230,4,United Kingdom,75,351.9,221,55.25,1,Loyal Growth
12824,2023-10-11 12:49:00,2023-10-11 12:49:00,1,397.12,232,1,United Kingdom,60,397.12,0,,3,At Risk
12826,2023-12-07 10:25:00,2022-12-09 15:21:00,7,1474.72,1058,6,United Kingdom,3,210.67428571428573,362,60.333333333333336,2,Champions
12827,2023-12-04 12:17:00,2023-10-26 15:44:00,3,430.15000000000003,197,3,United Kingdom,6,143.38333333333333,38,19.0,0,Occasional
12828,2023-12-07 08:45:00,2023-08-01 16:16:00,6,1018.71,494,4,United Kingdom,3,169.785,127,25.4,2,Champions
12829,2023-01-07 11:13:00,2022-12-14 14:54:00,2,293.0,376,2,United Kingdom,337,146.5,23,23.0,3,At Risk
12830,2023-11-02 11:54:00,2023-06-21 10:53:00,6,6814.64,9848,4,United Kingdom,38,1135.7733333333333,134,26.8,1,Loyal Growth
12831,2023-03-22 13:02:00,2023-03-22 13:02:00,1,215.05,135,1,United Kingdom,263,215.05,0,,3,At Risk
12832,2023-11-07 13:30:00,2023-09-02 13:48:00,2,383.03,195,2,United Kingdom,33,191.51500000000001,65,65.0,0,Occasional
12833,2023-07-17 13:46:00,2023-07-17 13:46:00,1,417.38,156,1,United Kingdom,146,417.38,0,,3,At Risk
12834,2023-03-02 09:49:00,2023-03-02 09:49:00,1,312.38,110,1,United Kingdom,283,312.38,0,,3,At Risk
12836,2023-10-11 15:10:00,2023-02-01 11:19:00,4,2610.36,1062,4,United Kingdom,60,652.59,252,84.0,1,Loyal Growth
12837,2023-06-19 16:07:00,2023-06-19 16:07:00,1,134.1,24,1,United Kingdom,174,134.1,0,,3,At Risk
12838,2023-11-06 12:20:00,2022-12-01 11:57:00,2,671.95,355,2,United Kingdom,34,335.975,340,340.0,0,Occasional
12839,2023-12-07 12:33:00,2022-12-07 15:48:00,14,5591.42,3807,10,United Kingdom,3,399.38714285714286,364,28.0,2,Champions
12840,2023-07-19 09:29:00,2023-04-27 12:21:00,4,2726.77,1511,4,United Kingdom,144,681.6925,82,27.333333333333332,1,Loyal Growth
12841,2023-12-05 11:13:00,2022-12-03 10:43:00,25,3991.58,2720,13,United Kingdom,5,159.6632,367,15.291666666666666,2,Champions
12842,2023-09-30 15:33:00,2023-02-04 12:36:00,2,1118.99,547,2,United Kingdom,71,559.495,238,238.0,1,Loyal Growth
12843,2023-10-05 12:09:00,2023-03-20 14:38:00,8,1702.26,781,5,United Kingdom,66,212.7825,198,28.285714285714285,1,Loyal Growth
12844,2023-11-10 13:31:00,2023-08-01 13:11:00,2,325.96000000000004,125,2,United Kingdom,30,162.98000000000002,101,101.0,0,Occasional
12845,2023-03-17 13:34:00,2023-02-22 14:10:00,4,354.09,204,2,United Kingdom,268,88.5225,22,7.333333333333333,3,At Risk
12847,2023-11-17 13:16:00,2023-11-17 13:16:00,1,843.64,873,1,United Kingdom,23,843.64,0,,0,Occasional
12849,2023-11-08 13:41:00,2023-03-16 12:26:00,2,1010.29,597,2,United Kingdom,32,505.145,237,237.0,1,Loyal Growth
12851,2023-09-04 12:41:00,2023-09-04 12:41:00,1,131.81,106,1,United Kingdom,97,131.81,0,,3,At Risk
12852,2023-02-18 08:47:00,2023-02-18 08:47:00,1,311.55,149,1,United Kingdom,295,311.55,0,,3,At Risk
12853,2023-07-28 11:29:00,2023-01-28 10:28:00,6,1957.1000000000001,800,3,United Kingdom,135,326.18333333333334,181,36.2,1,Loyal Growth
12854,2023-09-22 12:15:00,2023-01-25 13:35:00,3,1316.25,626,3,United Kingdom,79,438.75,239,119.5,1,Loyal Growth
12855,2022-12-02 09:37:00,2022-12-02 09:37:00,1,38.1,30,1,United Kingdom,373,38.1,0,,3,At Risk
12856,2023-12-02 10:52:00,2023-10-07 12:38:00,6,2170.78,1076,3,United Kingdom,8,361.7966666666667,55,11.0,2,Champions
12857,2023-05-13 10:20:00,2023-02-10 12:32:00,2,1106.4,343,2,United Kingdom,211,553.2,91,91.0,3,At Risk
12863,2023-10-18 14:15:00,2023-10-18 14:15:00,1,521.2,188,1,United Kingdom,53,521.2,0,,3,At Risk
12864,2023-07-24 13:03:00,2023-07-24 13:03:00,1,147.12,216,1,United Kingdom,139,147.12,0,,3,At Risk
12865,2023-11-13 14:31:00,2023-08-08 10:11:00,2,1568.23,925,2,Austria,27,784.115,97,97.0,1,Loyal Growth
12866,2023-03-01 14:11:00,2023-03-01 14:11:00,1,559.12,171,1,Belgium,284,559.12,0,,3,At Risk
12867,2023-11-13 15:30:00,2022-12-14 16:39:00,7,4009.34,4284,7,United Kingdom,27,572.7628571428571,333,55.5,2,Champions
12868,2023-06-07 10:42:00,2022-12-01 12:50:00,6,1607.0600000000002,928,5,United Kingdom,186,267.84333333333336,187,37.4,1,Loyal Growth
12871,2023-09-16 15:07:00,2023-05-16 13:32:00,2,380.64,200,2,United Kingdom,85,190.32,123,123.0,3,At Risk
12872,2023-01-17 10:52:00,2022-12-09 14:44:00,2,599.97,319,2,United Kingdom,327,299.985,38,38.0,3,At Risk
12873,2023-03-02 14:58:00,2023-03-02 14:58:00,1,374.0,128,1,United Kingdom,283,374.0,0,,3,At Risk
12875,2023-07-19 15:30:00,2022-12-12 12:03:00,2,343.2300000000001,2019,2,United Kingdom,144,171.61500000000004,219,219.0,3,At Risk
12876,2023-10-13 12:26:00,2023-05-27 13:34:00,2,2218.02,1941,2,Belgium,58,1109.01,138,138.0,1,Loyal Growth
12877,2023-12-06 10:30:00,2022-12-16 12:23:00,12,1535.77,1178,11,United Kingdom,4,127.98083333333334,354,32.18181818181818,2,Champions
